CompanyID,CompanyName,CompanyEmail,Phone,URL,INFO,Address1,Address2,City,StateCode,latitude,longitude,programs,CompanyTypeID,zipcode
1421,LAKE EUSTIS SAILING CLUB,jasaibene@mac.com,7723414046,www.lakeeustissailingclub.org,Yacht Club Sailing Program,PO BOX 1056,,EUSTIS,FL,28.85567,-81.68399,1;8;9,4,32727-1056
497,Lake Eustis Youth Sailing Foundation,,407 680 2544,http://www.lescfl.com/Youth/Organization.aspx,"Dedicated to encourage children to experience the joy of sailing, teach essential boat handling skills, seamanship, water safety and race in a safe fun environment.",P.O. Box 1056,,Eustis,FL,28.85551,-81.68256,1;9,2,32727
2289,LAKE FENTON SAILING CLUB,nanpohly@tir.com,8106299117,www.lakefentonsc.org,Yacht Club Sailing Program,PO BOX 148,,FENTON,MI,42.78859,-83.72333,1;8;9,4,48430-0148
1613,LAKE FOREST SAILING,ratliffh@cityoflakeforest.com,8476154592,www.cityoflakeforest.com/cs/rec/cs_rec2,Community Sailing Program,400 HASTINGS RD,,LAKE FOREST,IL,42.24276,-87.85441,1;8;9,2,60045-2119
596,LAKE FOREST YACHT CLUB,art@daphneutilities.com,2516261266,www.lfycinc.org,Yacht Club Sailing Program,PO BOX 844,,DAPHNE,AL,30.60343,-87.90175,1;8;9,4,36526-0844
2758,LAKE GEORGE CLUB,kroland@herzoglaw.com,5186683863,www.thelakegeorgeclub.com,Yacht Club Sailing Program,PO BOX 175,,DIAMOND POINT,NY,43.49741,-73.69582,1;8;9,4,12824-0175
3200,LAKE GLENDALE SAILING CLUB,,8147655051,www.lakeglendalesailingclub.org,Yacht Club Sailing Program,316 MEADOW DR,,JOHNSTOWN,PA,40.3017,-78.9437,1;8;9,4,15905-5315
605,LAKE GUNTERSVILLE SAILING CLUB,,2565822294,www.lg-sailing-club.org,Yacht Club Sailing Program,PO BOX 997,,GUNTERSVILLE,AL,34.34245,-86.31739,1;8;9,4,35976-0997
2346,LAKE HARRIET YACHT CLUB,bill_colburn@blakeschool.org,9529213315,www.lhycsailing.com,Yacht Club Sailing Program,PO BOX 24164,,MINNEAPOLIS,MN,44.90905,-93.33461,1;8;9,4,55424-0164
627,LAKE HAVASU YACHT CLUB,billcorrao@gmail.com,5204538507,www.lhyc.net,Yacht Club Sailing Program,631 LONDON BRIDGE RD,,LAKE HAVASU CITY,AZ,34.48771,-114.3548,1;8;9,4,86403-4655
3085,LAKE HEFNER BOAT OWNERS ASSOCIATION,commodore@cosasail.org,4055201210,,Community Sailing Program,PO BOX 42131,,OKLAHOMA CITY,OK,35.53709,-97.62216,1;8;9,2,73123-3131
2560,LAKE HOPATCONG SAILING SCHOOL,,2016633724,,Sailing School,1 MOUNTAIN SHORES RD,,LAKE HOPATCONG,NJ,40.96058,-74.608,1;8;9,5,07849-1907
289,Lake Hopatcong Yacht Club,membership@lhyc.com,973-398-4324,http://lhyc.com/,"private club located in northwestern New Jersey, on the state's largest lake",Box 8308,,Landing,NJ,40.9047,-74.66932,1;9,4,07850
2638,LAKE HOPATCONG YACHT CLUB,webskipper@lhyc.com,9733984324,www.lhyc.com,Yacht Club Sailing Program,PO BOX 8308,,LANDING,NJ,40.90785,-74.66149,1;8;9,4,07850-8308
3705,LAKE KEGONSA SAILING CLUB,susan@lksc.org,6082126707,www.lksc.org,,PO BOX 75,,STOUGHTON,WI,42.92422,-89.22204,1;8;9,6,53589-0075
1478,LAKE LANIER SAILING CLUB,crystalclearhelp@aol.com,7704927881,www.llsc.com,Yacht Club Sailing Program,6206 COMMODORE DR,,FLOWERY BRANCH,GA,34.17825,-83.9029,1;8;9,4,30542-2563
3386,LAKE LBJ SAILING CLUB,jrjoiner44@aol.com,3253882625,,Sailing School,202 SKYLINE DR,,SUNRISE BEACH,TX,30.69466,-98.60378,1;8;9,5,78643-9272
3477,LAKE LEWISVILLE SAILING CLUB,mika28@verizon.net,9728244470,www.sailingclub.org,Yacht Club Sailing Program,1481 E Hillpark Rd,,Lewisville,TX,33.07582,-96.88815,1;8;9,4,75056-3915
874,LAKE MERRITT SAILING CLUB,,5105821048,,Yacht Club Sailing Program,5703 SHADOW RIDGE DR,,CASTRO VALLEY,CA,37.71195,-122.0426,1;8;9,4,94552-1835
2975,LAKE METROPARKS,lgarum@lakemetroparks.com,,,Community Sailing Program,30525 LAKE SHORE BLVD,,WILLOWICK,OH,41.64754,-81.45195,1;8;9,2,44095-3601
1567,LAKE MICHIGAN YACHTING ASSOC,,3128681252,,Community Sailing Program,PO BOX 257,,CALUMET CITY,IL,41.6153,-87.54482,1;8;9,2,60409-0257
2360,LAKE MINNETONKA SAILING SCHOOL,director.lmss@gmail.com,9524041645,www.lmss.us,Community Sailing Program. LMSS strives to provide memorable experiences for you,19802 MINNETONKA BLVD,,EXCELSIOR,MN,44.9017,-93.5773,1;8;9,2,55331-6704
989,LAKE MISSION VIEJO YACHT CLUB,amusolino@cox.net,9494570899,www.lmvyc.org,Yacht Club Sailing Program,26542 ESTEBAN,,MISSION VIEJO,CA,33.57777,-117.6574,1;8;9,4,92692-3355
3699,LAKE MONONA SAILING CLUB,cwlflyingscot@charter.net,6085756797,www.lakemononasailing.org,Yacht Club Sailing Program,1407 MORRISON ST,C/O WARD PAXTON,MADISON,WI,43.07719,-89.38221,1;8;9,4,53703-3813
1632,LAKE MONROE SAILING ASSOC INC,rflynn@lakemonroesailing.com,8128244611,,Community Sailing Program,PO BOX 5966,,BLOOMINGTON,IN,39.19575,-86.46314,1;8;9,2,47407-5966
432,Lake Murray Sailing Association,LMSailASSOC@aol.com,803-240-4333,http://lmsc.org/lmsa/,Nonprofit Sailing association in Chapin,235 Old Forge RD,,Chapin,SC,34.10467,-81.28687,1,2,29036
3320,LAKE MURRAY SAILING CLUB,tommyweaver@sc.rr.com,8033456177,www.lmsc.org,Yacht Club Sailing Program,235 OLD FORGE RD,,CHAPIN,SC,34.14534,-81.34338,1;8;9,4,29036-8112
3323,LAKE MURRAY YRA,,8037371308,,Yacht Club Sailing Program,204 SAXONS FERRY DR,,LEXINGTON,SC,33.99323,-81.25515,1;8;9,4,29072-7365
3169,LAKE NAOMI CLUB SAILING ASSOC,msensenig@lakenaomiclub.com,5706469191,,Community Sailing Program,PO BOX T,RTE 423,POCONO PINES,PA,41.11674,-75.43803,1;8;9,2,18350-0620
2429,LAKE NORMAN WOMEN SAILORS,Karen@lakenormanwomensailors.com,7045770600,www.lakenormanwomensailors.com,Sailing School,9810 CARLSBAD RD,,CHARLOTTE,NC,35.11494,-80.76178,1;8;9,5,28270-1470
2485,LAKE NORMAN YACHT CLUB,commodore@lnyc.org,7047992446,www.lnyc.org,Yacht Club Sailing Program,PO BOX 4600,,MOORESVILLE,NC,35.58125,-80.87854,1;8;9,4,28117-2600
2353,LAKE OF THE WOOD INTERNATION SAILING ASSN,,6122277368,,Yacht Club Sailing Program,7128 SNOW OWL LN,,CIRCLE PINES,MN,45.15349,-93.14254,1;8;9,4,55014-1942
3545,LAKE OF THE WOODS SAILING CLUB,oldachrd@earthlink.net,5407176989,www.lowsc.org,Yacht Club Sailing Program,PO BOX 1114,,LOCUST GROVE,VA,38.32892,-77.76605,1;8;9,4,22508-1114
3123,LAKE OSWEGO REC DEPARTMENT,,5036369673,,Scouting Sailing Program,PO BOX 369,380  A  AVENUE,LAKE OSWEGO,OR,45.41028,-122.6809,1;8;9,2,97034-0369
1549,LAKE PEND OREILLE YACHT CLUB,dcparker@nic.edu,2087693343,www.lpoyc.org,Yacht Club Sailing Program,PO BOX 13,,BAYVIEW,ID,47.98377,-116.5626,1;8;9,4,83803-0013
620,LAKE PLEASANT SAILING CLUB,karonh@isugsw.com,4809901900,www.lakepleasantsailing.com,Yacht Club Sailing Program,3414 N 85TH ST,,SCOTTSDALE,AZ,33.48827,-111.898,1;8;9,4,85251-5910
1700,LAKE PONTCHARTRAIN WOMEN'S SAILING ASSOCIATION,margie.offan@cox.net,5048640905,www.lpwsa.org,Community Sailing Program,PO BOX 113087,,METAIRIE,LA,30.00966,-90.1569,1;8;9,2,70011-3087
2288,LAKE SHORE SAIL CLUB,ddking001@yahoo.com,2486930229,www.lakeshoresailclub.org,Yacht Club Sailing Program,20905 BALINSKI DR,,CLINTON TOWNSHIP,MI,42.60606,-82.94337,1;8;9,4,48038-5615
2393,LAKE ST. LOUIS SAILING AND PADDLING CLUB,pearsonbuell@centurytel.net,0,www.LakeStLouisSailing.com,Community Sailing Program,705 SCARLET OAK DR,,LAKE ST LOUIS,MO,38.78079,-90.79158,1;8;9,2,63367-2141
397,Lake Stevens Rowing Club,info@lakestevensrowing.com,(888) 769-5772,www.diysports.com/lakestevensrowingclub,"Our mission is to develop and deliver safe, sustainable programs and events that promote the benefits of rowing to a diverse, growing youth membership.",PO Box 159,,Lake Stevens,WA,48.0151,-122.0637,2;9,0,98258
2380,LAKE STOCKTON YACHT CLUB,columbia_34_sailor@yahoo.com,,www.stocktonyachtclub.com,Yacht Club Sailing Program,PO BOX 537,,STOCKTON,MO,37.69638,-93.79902,1;8;9,4,65785-0537
2512,LAKE SUNAPEE YACHT CLUB,andy@apiadv.com,6176503400,www.lsyc.net,Yacht Club Sailing Program,PO BOX 3,,SAINT JOSEPH,MI,42.08088,-86.48065,1;8;9,4,49085-0003
924,LAKE TAHOE WINDJAMMERS YC,vbeelik@charter.net,7755881385,www.tahoewindjammers.com,Yacht Club Sailing Program,PO BOX 10466,,SOUTH LAKE TAHOE,CA,38.93,-119.98,1;8,4,96158-3466
2483,LAKE TOWNSEND YACHT CLUB,adam_zahand@yahoo.com,9194402801,www.laketownsendyachtclub.com,Yacht Club Sailing Program,PO BOX 4002,,GREENSBORO,NC,36.08537,-79.83257,1;8;9,4,27404-4002
2344,LAKE WACONIA SAILING CLUB,atneosen@usa.net,9525560083,www.lakewaconiasailingclub.org,Yacht Club Sailing Program,113 W 2ND ST,,CHASKA,MN,44.80852,-93.60733,1;8;9,4,55318-1907
3196,LAKE WALLENPAUPACK YACHT CLUB,ssscull@verizon.net,5702535788,www.lwyclub.com,Yacht Club Sailing Program,PO BOX 633,130 BOAT SHOP RD.,TAFTON,PA,41.40541,-75.1817,1;8;9,4,18464-0633
398,Lake Washington Rowing,office@lakewashingtonrowing.com,(206) 547-3549,lakewashingtonrowing.com,Lake Washington Rowing Club‘s primary purpose is to further the sport of rowing in the greater Seattle area. The scope of our activities extends from the training of people who have never rowed before to the training and development of Olympic-caliber row,910 N Northlake Way,,Seattle,WA,47.64888,-122.3465,2;8,0,98103
1459,LAKE WINDWARD YACHT CLUB,lakewindwardyachtclub@gmail.com,7706743992,www.windwardyachtclub.org,Yacht Club Sailing Program,8070 WILLOW TREE WAY,,ALPHARETTA,GA,34.08093,-84.22076,1;8;9,4,30005-4103
2538,LAKE WINNIPESAUKEE SAILING ASSN,webmaster@lwsa.org,6032246377,www.lwsa.org,Sailing School,PO BOX 7047,,LACONIA,NH,43.52983,-71.46928,1;9,5,03247-7047
3471,LAKE WORTH SAILING CLUB,sailinggk@att.net,8175868610,www.lakeworthsailingclub.org,Yacht Club Sailing Program,PO BOX 137512,,FORT WORTH,TX,32.82513,-97.41084,1;8;9,4,76136-1512
937,LAKE YOSEMITE SAILING ASSOC,dsousa@smithandstappcpas.com,2097221947,www.cell2000.net/users/lysa/lysa.htm#tpo,Community Sailing Program,PO BOX 3994,,MERCED,CA,37.31,-120.48,1;8;9,2,95344-1994
828,LAKEPORT YACHT CLUB,,7072635078,,Yacht Club Sailing Program,PO BOX 313,,LAKEPORT,CA,39.04857,-122.9268,1;8;9,4,95453-0313
2976,LAKESIDE ASSOCIATION,,4197984461,www.lakesideohio.com,Community Sailing Program,236 WALNUT AVE,,LAKESIDE MARBLEHEAD,OH,41.5305,-82.7595,1;8;9,2,43440-1498
3048,LAKESIDE CHAUTAUQUA,sstary@lakesideohio.com,4197984461,www.lakesideohio.com,Yacht Club Sailing Program,236 WALNUT AVE,,LAKESIDE,OH,41.5305,-82.7595,1;8;9,4,43440-1400
2650,LAKESIDE SPORTS,,5054872930,,Sailing School,2702-540 LOOP,,LOGAN,NM,35.36659,-103.4343,1;8;9,5,88426
3052,LAKESIDE YACHT CLUB,,2164323270,www.lakesideyachtclub.com,Yacht Club Sailing Program,4851 N MARGINAL RD,,CLEVELAND,OH,41.50425,-81.68439,1;8;9,4,44114-3833
3366,LAMAR UNIVERSITY SAILING CLASS,,4098808704,,College Sailing Program,PO BOX 10039,,BEAUMONT,TX,30.03629,-94.16176,1;8;9,5,77710-0039
2654,LAND'S END SAILING SCHOOL,,7188850424,,Sailing School,2961 INDUSTRIAL RD # 435,,LAS VEGAS,NV,36.12984,-115.1577,1;8;9,5,89109-1134
3544,LANGLEY YACHT CLUB,john.a.ritter@saic.com,7578511088,,Yacht Club Sailing Program,PO BOX 7855,,HAMPTON,VA,37.04905,-76.40131,1;8;9,4,23666-0855
1474,LANIER SAILING ACADEMY,laniersail@mindspring.com,7709458810,www.laniersail.com,Sailing School,PO BOX 1509,,BUFORD,GA,34.11131,-83.99889,1;8;9,5,30515-8509
2297,LANSING SAILING CLUB,commodore@lansingsailing.org,5173399030,www.lansingsailing.org,Yacht Club Sailing Program,PO BOX 51,6039 LAKE DR,HASLETT,MI,42.75155,-84.39918,1;8;9,4,48840-0051
2928,LARCHMONT MANOR PARK SOCIETY,larchmontmanorpark@yahoo.com,9149670095,www.larchmontmanorpark.org,,PO BOX 2,,LARCHMONT,NY,40.93266,-73.75468,1;8;9,6,10538-0002
2891,LARCHMONT SHORE CLUB,harvyrosenblum@aol.com,9148341516,www.larchmontshoreclub.org,,1 OAK BLUFF AVE,,LARCHMONT,NY,40.93266,-73.75468,1;9,6,10538-4000
2943,LARCHMONT YACHT CLUB,sailingdirector@larchmontyc.org,9148342440,www.larchmontyc.org,Yacht Club Sailing Program,1 WOODBINE AVE,,LARCHMONT,NY,40.93266,-73.75468,1;8;9,4,10538-3797
3751,LASER DISTRICT 20,davidabbott@ameritech.net,2623034084,,Yacht Club Sailing Program,2129 W SHORE DR,,DELAFIELD,WI,43.05365,-88.39606,1;8;9,4,53018-1236
1280,LAUDERDALE YACHT CLUB,sailmaster@lyc.org,9545245500,www.lyc.org,Yacht Club Sailing Program,1725 SE 12TH ST,,FORT LAUDERDALE,FL,26.10259,-80.12782,1;8;9,4,33316-1499
3665,LAURELHURST BEACH CLUB,,2065244022,,Yacht Club Sailing Program,3638 49TH AVE NE,,SEATTLE,WA,47.66325,-122.305,1;9,4,98105-5251
2599,LAURELTON YACHT CLUB,hornetsnest40@aol.com,7328999615,,Yacht Club Sailing Program,40 ISLAND DR,,BRICK,NJ,40.08599,-74.11662,1;8;9,4,08724-4432
2579,LAVALLETTE YACHT CLUB,ruddersrun@optonline.net,7327938747,www.lavalletteyc.org,Yacht Club Sailing Program,PO BOX 321,,LAVALLETTE,NJ,39.9828,-74.0672,1;8;9,4,08735-0321
3406,LAVON YACHT CLUB,kurtis.sampson@att.net,9724295891,www.lavonyachtclub.org,Yacht Club Sailing Program,PO BOX 860744,,PLANO,TX,33.01849,-96.68878,1;8;9,4,75086-0744
3039,LEATHERLIPS YACHT CLUB,khflanagan@yahoo.com,6143367081,www.leatherlips.com,Yacht Club Sailing Program,3982 POWELL RD STE 70,,POWELL,OH,40.1642,-83.0835,1;8;9,4,43065-7662
2186,LEELANAU KOHAHNA CAMPS,kohahna@traverse.com,6163343808,,Scouting Sailing Program,1653 S PORT ONEIDA RD,,MAPLE CITY,MI,44.86231,-85.87917,1;8;9,2,49664-9631
675,LEEWAY SAILING AQUATIC & SPORTS CENTER,,5625701725,,Community Sailing Program,4700 DEUKMEJIAN DR,,LONG BEACH,CA,33.7783,-118.1388,1;8;9,2,90804-4343
940,LEEWAY SAILING CENTER-CITY OF LONG BEACH,todd_leland@longbeach.gov,5625701725,www.lbparks.org,Community Sailing Program,4000 E OLYMPIC PLZ,,LONG BEACH,CA,33.75802,-118.1453,1;8;9,2,90803-2828
2306,LELAND YACHT CLUB,rrr@lelandharborhouse.com,2312562618,www.lelandyc.com,Yacht Club Sailing Program,PO BOX 803,,LELAND,MI,45.02562,-85.75751,1;8;9,4,49654-0803
3051,LES CHENEAUX ENSIGN FLEET 31,cletts@letts.com,9064842579,www.lcyachtclub.org,Yacht Club Sailing Program,1069 CHELSEA AVE,,COLUMBUS,OH,39.95648,-82.92543,1;8;9,4,43209-2523
1175,LEWES YACHT CLUB,constmill@comcast.net,3026458596,www.lewesyc.com,Yacht Club Sailing Program,PO BOX 2,,LEWES,DE,38.77456,-75.13935,1;8;9,4,19958-0002
1546,LEWIS CLARK SAILING ASSOC,,2087913418,www.lcsailing.org,Community Sailing Program,1113 14TH AVE,,LEWISTON,ID,46.39651,-116.994,1;8;9,2,83501-2956
3585,LEWIS-CLARK SAILING ASSOC,,5097586436,,Community Sailing Program,400 DIAGONAL ST,C/O BLAIR'S WIND & WOOD BOATS,CLARKSTON,WA,46.40382,-117.0638,1;8;9,2,99403-1939
1038,LIBERTY POINT YACHT CLUB,rita_parsons@yahoo.com,7195861120,,Yacht Club Sailing Program,5116 Flicker Dr,,Pueblo,CO,38.32671,-104.6339,1;8;9,4,81008-2822
3152,LIBERTY SAILING CLUB,cferet@verizon.net,8562206921,www.libertysailing.com,Yacht Club Sailing Program,508 KINGS CROFT,,CHERRY HILL,NJ,39.90548,-74.99351,1;8;9,4,08034-1104
2591,LIBERTY YACHT CLUB,bmhoch@dcgcorplan.com,9737366600,www.libertyyachtclub.org,Yacht Club Sailing Program,19 HUTTON AVE,,WEST ORANGE,NJ,40.79158,-74.25767,1;8;9,4,07052-4803
971,LIDO ISLE YACHT CLUB,lidosailing@roadrunner.com,9496735119,www.lidoisleyachtclub.org,Yacht Club Sailing Program,701 VIA LIDO SOUD,,NEWPORT BEACH,CA,33.61007,-117.9146,1;8;9,4,92663-5530
1575,LIFE ADVENTURE SAILING YMCA,,6182331243,,Scouting Sailing Program,76 BRANDVUE DR,,BELLEVILLE,IL,38.55314,-90.04319,1;8;9,2,62223
630,LIFESAIL INC.,schulz49@me.com,8002496213,www.LifeSail.com,Community Sailing Program,15523 VALERIO ST,,VAN NUYS,CA,34.19851,-118.4981,1;8;9,2,91406
1685,LIGHTHOUSE LANDING SAILING SCHOOL,mcolburn@apex.net,5023628201,www.lighthouselanding.com,Community Sailing Program,PO BOX 129,320 WEST COMMERCE AVE,GRAND RIVERS,KY,37.01862,-88.24246,1;8,2,42045-0129
2982,LIGHTHOUSE SAILING SCHOOL,,2162881300,,Sailing School,301 LAKESIDE AVE,,LORAIN,OH,41.4597,-82.17297,1;8;9,5,44052-2095
2499,LINCOLN SAILING CLUB,jrmlayman@aol.com,,www.lincolnsailingclub.org,Yacht Club Sailing Program,BRANCHED OAK LAKE,N RAYMOND RD,CALLAWAY,NE,41.29085,-99.92968,1;8;9,4,68825
2087,LINCOLNVILLE BOAT CLUB,info@lincolnvilleboatclub.com,2079754916,www.lincolnvilleboatclub.com,Yacht Club Sailing Program,PO BOX 305,,LINCOLNVILLE,ME,44.31001,-69.0275,1;8;9,4,04849-0305
796,LINDBERGH YACHT CLUB,,6195739918,,Yacht Club Sailing Program,CRA TRAVEL 5540 FONTAINE ST,,SAN DIEGO,CA,33.03389,-116.5549,1;8;9,4,92120
2106,LITTLE CRANBERRY YACHT CLUB,cwchaplin@acadia.net,2072445013,,Yacht Club Sailing Program,PO BOX 81,,ISLESFORD,ME,44.26184,-68.23439,1;8;9,4,04646-0081
2607,LITTLE EGG HARBOR YACHT CLUB,,6094922529,www.lehyc.org,Yacht Club Sailing Program,PO BOX 1284,,BEACH HAVEN,NJ,39.60973,-74.20636,1;8;9,4,08008-0084
3741,LITTLE MUSKEGO YACHT CLUB,danfink2@netzero.net,,,Yacht Club Sailing Program,S76W18538 KINGSTON DR,,MUSKEGO,WI,42.90368,-88.12118,1;8;9,4,53150-9276
2668,"LITTLE PECONIC YACHT CLUB, INC.",rrosse6442@aol.com,5164370147,www.littlepeconicyc.com,Yacht Club Sailing Program,48 TURTLE COVE DR,,SOUTHAMPTON,NY,40.90573,-72.40603,1;8;9,4,11968-1205
827,LITTLE SHIPS FLEET OF LONG BEACH YC,lsflbyc@hotmail.com,6269126983,www.homestead.com/lsflbyc,Yacht Club Sailing Program,PO BOX 3943,,LONG BEACH,CA,33.7523,-118.1298,1;8;9,4,90803-0943
927,LITTLE SHIPS FLEET YACHT CLUB,commodore11@lsfyc.org,6262876755,www.lsfyc.org,Yacht Club Sailing Program,233 N MARINA DR,,LONG BEACH,CA,33.74874,-118.1124,1;8,4,90803-4623
2284,LITTLE TRAVERSE SAILORS,LTSsailing@gmail.com,2318384484,www.LittleTraverseSailors.org,Community Sailing Program,PO BOX 583,,HARBOR SPRINGS,MI,45.45321,-84.98327,1;8;9,2,49740-0583
2200,LITTLE TRAVERSE YACHT CLUB,donnaweber@charterinternet.com,2315267919,www.ltyc.org,Yacht Club Sailing Program,PO BOX 584,,HARBOR SPRINGS,MI,45.45321,-84.98327,1;8;9,4,49740-0584
853,LITTLE VENICE YACHT CLUB,,4082449800,,Yacht Club Sailing Program,1 LITTLE VENICE IS,,STOCKTON,CA,38.07632,-121.5393,1;8;9,4,95219-8716
2415,LITTLE WASHINGTON SAILING CLUB,,2529463969,http://www.washingtononthewater.com/Lil,Yacht Club Sailing Program,102 EAST SECOND ST,ROOM 311,WASHINGTON,NC,35.55532,-77.03584,1;8;9,4,27889
453,Little Washington Sailing School,littlewashingtonsailing@gmail.com,252-402-7878,http://www.littlewashingtonsailingclub.org/,The goal of Little Washington Sailing School is to provide a youth sailing program that will be available to all young people in the Washington area.,PO BOX 1865,,Washington,NC,35.54655,-77.05218,1,0,27889
2938,LLOYD HARBOR YACHT CLUB,,6312716451,www.lhyc.org,Yacht Club Sailing Program,PO BOX 60,,HUNTINGTON,NY,40.86819,-73.41512,1;8;9,4,11743-0060
2870,LLOYD NECK BATH CLUB,,2122333465,,Yacht Club Sailing Program,PO BOX 646,JR SAILING CHMN,HUNTINGTON,NY,40.86819,-73.41512,1;8;9,4,11743-0646
821,LNYC,LNYC2014@gmail.com,9493608448,,Yacht Club Sailing Program,PO BOX 7074,,LAGUNA NIGUEL,CA,33.52603,-117.7109,1;8;9,4,92607-7074
835,LOCH LOMOND YACHT CLUB,soaring38@aol.com,4154530171,,Yacht Club Sailing Program,95 LOCH LOMOND DR,,SAN RAFAEL,CA,37.97322,-122.4837,1;8;9,4,94901-2596
2824,LOCUST POINT YACHT CLUB INC,,7188229806,,Yacht Club Sailing Program,21 LONGSTREET AVE,,BRONX,NY,40.82625,-73.82053,1;8;9,4,10465-4040
2753,LOCUST POINT YACHT CLUB INC.,cobra10465@gmail.com,7188229806,,Yacht Club Sailing Program,21 LONGSTREET AVE,,BRONX,NY,40.82625,-73.82053,1;8;9,4,10465-4040
619,LONDON BRIDGE YACHT CLUB,lbyctreas@yahoo.com,9288545292,www.londonbridgeyachtclub.com,Yacht Club Sailing Program,PO BOX 1635,,LAKE HAVASU CITY,AZ,34.47682,-114.3389,1;8;9,4,86405-1635
3318,LONG BAY SAILING / MYRTLE BEACH,ptyler4@sc.rr.com,8433995404,www.longbaysailing.org,Scouting Sailing Program,714 HIGHWAY 17,,LITTLE RIVER,SC,33.87211,-78.63916,1;8;9,2,29566-9200
2644,LONG BEACH ISLAND YACHT RACING ASSOCIATION,dgasorek@hotmail.com,9084320800,www.lbiyra.org,Yacht Club Sailing Program,15 65TH ST,C/O BETH REITINGER,BEACH HAVEN,NJ,39.60973,-74.20636,1;8;9,4,08008-3772
690,LONG BEACH SAILING FOUNDATION,chartermanager@lbycsf.org,5624935173,www.lbsailingfoundation.org,,PO BOX 3116,,LONG BEACH,CA,33.7523,-118.1298,1;8;9,6,90803-0116
669,LONG BEACH SINGLES YACHT CLUB,mvanwal1@ffic.com,7143686398,www.lbssa.org,Community Sailing Program,PO BOX 41341,,LONG BEACH,CA,33.7592,-118.1292,1;8;9,2,90853-1341
949,LONG BEACH WINDSURF CENTER,windsurfcenter@juno.com,5624331014,,Community Sailing Program,3850 E OCEAN BLVD,,LONG BEACH,CA,33.76014,-118.1483,1;8;9,2,90803-2741
2410,LONG BEACH YACHT CLUB,mgjones@datasync.com,2288688229,www.longbeachyachtclub.com,Yacht Club Sailing Program,PO BOX 97,,LONG BEACH,MS,30.35806,-89.16216,1;8;9,4,39560-0097
667,LONG BEACH/LOS ANGELES WOMENS SAILING ASSN,,3104369201,,Community Sailing Program,PO BOX 30774,,LONG BEACH,CA,33.7592,-118.1292,1;8;9,2,90853-0774
2595,LONG BRANCH ICE BOAT AND YC,,9082229887,,Yacht Club Sailing Program,RENWICK PL & MARINE DR,,LONG BRANCH,NJ,40.29895,-73.98967,1;8;9,4,07740
2858,LONG ISLAND YACHT CLUB,liyc@optonline.net,6316693270,www.liyc.org,Yacht Club Sailing Program,307 LITTLE EAST NECK RD S,,BABYLON,NY,40.6975,-73.32416,1;8;9,4,11702-3299
2737,LONG LAKE CAMP FOR THE ARTS,marc@longlakecamp.com,5186244831,www.longlakecamp.com,Scouting Sailing Program,33 WESTERN DR,,ARDSLEY,NY,41.01525,-73.84275,1;8;9,2,10502-1932
3440,LONGHORN YRA,,8173381664,,Yacht Club Sailing Program,410 W 7TH ST APT 202,,FT WORTH,TX,32.75351,-97.33176,1;8;9,4,76102-4708
1144,LONGSHORE SAILING SCHOOL,yojk@LongshoreSailingSchool.com,2032264646,www.longshoresailingschool.com,Community Sailing Program. Instruction and rentals open to the public. Solo and,73 GROVE POINT RD,,WESTPORT,CT,41.13715,-73.35549,1;8;9,2,06880-6113
3069,LORAIN SAILING AND YACHT CLUB,manager@lsyc.info,4402880500,www.lsyc.info,Yacht Club Sailing Program,PO BOX 697,,LORAIN,OH,41.4597,-82.17297,1;8;9,4,44052-0697
991,LOS ANGELES YACHT CLUB,office@layc.org,3108310922,www.layc.org,Yacht Club Sailing Program,285 WHALERS WALK,,SAN PEDRO,CA,33.7181,-118.2815,1;8;9,4,90731-7277
864,LOS GATOS YACHT CLUB,,4084503457,,Yacht Club Sailing Program,5231 ADALINA CT,,SAN JOSE,CA,37.24434,-121.9328,1;8;9,4,95124-5426
1681,LOUISVILLE SAILING CLUB,eugene.cox@insightbb.com,5022280668,www.saillouisville.org,Yacht Club Sailing Program,7210 WOOD BRIAR RD,,LOUISVILLE,KY,38.30382,-85.5739,1;8;9,4,40241-6240
1922,LOW TIDE YACHT CLUB,mrkthorn1216@aol.com,5089946069,www.lowtideyachtclub.org,Yacht Club Sailing Program,1000 S RODNEY FRENCH BLVD,,NEW BEDFORD,MA,41.61212,-70.91712,1;8;9,4,02744-1223
1561,LOYOLA ACADEMY SAILING CLUB,,8472561100,,College Sailing Program,1100 LARAMIC ST,,WILMETTE,IL,42.07631,-87.71917,1;8;9,5,60091
1950,LOYOLA UNIVERSITY MD SAILING CLUB,carchacki@loyola.edu,4106175491,,College Sailing Program,4501 N CHARLES ST,FAC 101,BALTIMORE,MD,39.35142,-76.63243,1;8;9,5,21210-2601
1689,LSU SAILING CLUB,,5043888601,,College Sailing Program,RECREATIONAL SPORTS,102 STUDENT R S COMPLEX,BATON ROUGE,LA,30.41146,-91.18792,1;8;9,5,70803-0001
3442,LYNN CREEK YACHT CLUB,drobertson706@sbcglobal.net,9726604432,www.lcyc.org,Yacht Club Sailing Program,3760 ROYAL VALLEY RD,,GRAND PRAIRIE,TX,32.67484,-97.02806,1;8;9,4,75052-6569
1723,M I T SAILING PAVILLION,,6172587343,,College Sailing Program,3 AMES ST,,CAMBRIDGE,MA,42.36372,-71.08296,1;8;9,5,02142-1305
