Id,StatusId,OfficialName,DisplayName,TrimmedName,ShortDescription,Description,DUNS,MIC,PrimaryContactId,PrimaryWeb,PrimaryPhone,PrimaryFax,PrimaryAddressId,ImageName,PreferredContactMethod,AllowEmail,AllowPhone,AllowFax,AllowMail,CreatedOn,CreatedBy,AssessmentType,IsCertified,DeletedOn,DeletedBy,Name,Address,Address2,City,PostalCode,Lat,Lng,State,Country,Certified,AccountTypes,Brands
3044,1,Gulf Liner Marine,Gulf Liner Marine (Venice),gulflinermarine,,,,,A7015CA2-3BAE-497C-AD02-E9DBA39930E2,gulflinermarine.com,941-488-5150,941-488-1458,3057,,1,1,1,1,1,2006-05-19 07:48:54.257,,US,0,,,Gulf Liner Marine,601 N. Tamiami Trail,,Venice,34285,27.10591,-82.4441,FL,US,0,3,
3045,1,boaters choice marine,boaters choice marine (chippewa falls),boaterschoicemarine,,,,,D5A1EB22-5FD8-4B9B-8BC2-E4081B27192F,www.boaters-choice.com,715-720-7205,715-720-7215,3058,,1,1,1,1,1,2006-05-19 13:31:41.597,,US,0,,,boaters choice marine,2644 hwy 53 ,,chippewa falls,54729,44.881729,-91.428076,WI,US,0,3,
3046,1,"McCarthy's Marine Sales, Inc.","McCarthy's Marine Sales, Inc. (Brielle)",mccarthysmarinesales,,,,,EB6F49D9-EF59-4455-A26B-C3C83E320DE7,www.mccarthysmarine.com,732-528-8200,732-223-2219,3059,,1,1,1,1,1,2006-05-19 13:34:46.270,,US,0,,,"McCarthy's Marine Sales, Inc.",1029 Rt 70,,Brielle,08730,40.097943,-74.084691,NJ,US,0,3,
3047,1,Atwood Lake Boats,Atwood Lake Boats (Mineral City),atwoodlakeboats,,,,,BEE7BC9F-1E5E-4459-AC43-EC529FB331A2,www.atwoodlakeboats.com,330-364-4703,330-364-6358,3063,,1,1,1,1,1,2006-05-21 10:14:31.560,,US,0,,,Atwood Lake Boats,9298 Atwood Lake Road NE,,Mineral City,44656,40.547099,-81.271534,OH,US,0,3,
3048,1,Mystic River Boathouse,Mystic River Boathouse (Noank),mysticriverboathouse,"Fine small craft for oar, sail, and power.",,,,A205C05D-63CC-4E1E-8DB1-65AEFEFF7417,mysticriverboathouse.com,860-536-6930,,3064,,1,1,1,1,1,2006-05-21 15:17:32.650,,US,0,,,Mystic River Boathouse,55 Spicer Avenue,,Noank,06340,41.3284,-71.988686,CT,US,0,3,
3049,1,"Gulf Coast Boats, Inc.","Gulf Coast Boats, Inc. (Lafayette)",gulfcoastboats,,,,,5C83587E-9D6E-43BE-BF82-6333CDF581AF,www.gulfcoastboatsinc.com,337-235-3216,337-269-8806,3065,,1,1,1,1,1,2006-05-22 10:09:20.737,,US,0,,,"Gulf Coast Boats, Inc.",120 Banks Ave.,,Lafayette,70506,30.224975,-92.060782,LA,US,0,3,
3050,1,Edwards Boatyard Inc,Edwards Boatyard Inc (East Falmouth),edwardsboatyard,"A full service, NMMA certified marine dealership, open 7 days, in season. Fuel dock, gas as well as diesel, ice and well stocked ships store. Authorized dealers for Seaswirl Striper and Parker Boats. Serving the Cape and Islands since 1951.",,,,27B2A34D-08F1-49A2-9095-7C739273D185,edwardsboatyard.com,508-548-2216,508-540-9149,3067,,1,1,1,1,1,2006-05-23 12:16:26.623,,US,0,,,Edwards Boatyard Inc,1209 East Falmouth Highway,,East Falmouth,02536,41.580527,-70.531736,MA,US,0,3,
3051,1,"Anchor Marine, Inc. (Shelby)","Anchor Marine, Inc.",anchormarineshelby,"Anchor Marine, Inc. is a family owned business and has been in operation since 1976. Our focus is and has always been family fun. We have 6,000 square feet of indoor show room space and over an acre of boats on the yard.
We stock a variety of aluminum fishing and pleasure boats as well as fish ",,,,5284913F-BE9D-4B6F-AB86-356F1F1410D1,anchormarine@earthlink.com,704-487-7661,704-487-7672,3068,,1,1,1,1,1,2006-05-23 12:46:26.677,,US,0,,,"Anchor Marine, Inc.","1851 East Dixon Blvd,",,Shelby,28152,35.270504,-81.491423,NC,US,0,3,
3052,1,Slalom Shop Boats and Yachts,Slalom Shop Boats and Yachts (Lewisville),slalomshopboatsandyachts,"Started in 1977, The Slalom Shop is a premier boat dealer and service center in North Texas. We currently have 2 dealerships in Lewisville Texas and Lake Possum Kingdom.",,,,7E7588E7-BECF-4C1B-9470-79B49595B942,www.slalomshop.com,972-221-9091,972-420-0597,3069,,1,1,1,1,1,2006-05-23 13:01:04.610,,US,0,,,Slalom Shop Boats and Yachts,2908 N. Stemmons Frwy,,Lewisville,75077,33.081553,-97.026163,TX,US,0,3,
3052,1,Slalom Shop Boats and Yachts,Slalom Shop Boats and Yachts (Lewisville),slalomshopboatsandyachts,"Started in 1977, The Slalom Shop is a premier boat dealer and service center in North Texas. We currently have 2 dealerships in Lewisville Texas and Lake Possum Kingdom.",,,,7E7588E7-BECF-4C1B-9470-79B49595B942,www.slalomshop.com,972-221-9091,972-420-0597,3069,,1,1,1,1,1,2006-05-23 13:01:04.610,,US,0,,,Slalom Shop Boats and Yachts,2908 N. Stemmons Frwy,,Lewisville,75077,33.081553,-97.026163,TX,US,0,3,
3060,1,Mid Island Yacht Sales Inc,Mid Island Yacht Sales Inc (Naples),midislandyachtsales,,,,,2187DCAF-3E1E-498A-9E8E-5F73DB8416E2,www.midislandyachtsales.com,239 261 6400,239 261 7824,3080,,1,1,1,1,1,2006-05-24 10:21:51.717,,US,0,,,Mid Island Yacht Sales Inc,11420 Tamiami Trail East,,Naples,34113,26.080126,-81.723491,FL,US,0,3,
3061,1,"Brobeil Marine, Inc.","Brobeil Marine, Inc. (Buffalo)",brobeilmarine,,,,,220A8AA1-64A2-4703-AA39-8BA763699C69,brobeilmarine@aol.com,716-873-1560,716-873-8085,3081,,1,1,1,1,1,2006-05-24 11:01:56.200,,US,0,,,"Brobeil Marine, Inc.",1812 Niagara Street,,Buffalo,14207,42.93355,-78.901824,NY,US,0,3,
3062,1,ST.LAWRENCE RECREATION,ST.LAWRENCE RECREATION (MASSENA),stlawrencerecreation,,,,,11F19C5C-8213-49D6-BDE5-B5FA7158FB68,,315-764-9646,315-769-2377,3082,,1,1,1,1,1,2006-05-24 12:03:01.200,,US,0,,,ST.LAWRENCE RECREATION,13445 ST. HWY 37,,MASSENA,13662,44.896431,-75.097433,NY,US,0,3,
3063,1,harvey marine,harvey marine (aloha),harveymarine,,,,,628BB84A-4A90-4C32-BF41-82C0C30FA331,www.harvey-marine.com,503 649 5551,503 649 5114,3083,,1,1,1,1,1,2006-05-24 13:39:55.930,,US,0,,,harvey marine,21250 sw tv hwy,,aloha,97006,45.496952,-122.895253,OR,US,0,3,
3064,1,The Boat Shop of Spokane,The Boat Shop of Spokane (Spokane Valley),boatshopofspokane,,,,,6CA2B88A-039C-4418-A8A6-4A6A10756A67,www.marineaccessory.com,509 921-9988,509 921-6776,3084,,1,1,1,1,1,2006-05-24 15:03:29.963,,US,0,,,The Boat Shop of Spokane,11624 E Montgomery,,Spokane Valley,99206,47.67713,-117.247794,WA,US,0,3,
3065,1,Rex Boating Club LLC,Rex Boating Club LLC (south norwalk),rexboatingclub,"The Ownership Alternative.
You do the boating, the Rex Boating Club does the rest !",,,,97573347-632D-4E07-A12C-34D00A442970,http://www.rexboatingclub.com,203.866.5555,203.866.2518,3085,,1,1,1,1,1,2006-05-24 21:41:23.123,,US,0,,,Rex Boating Club LLC,Rex Marine Center Inc.,144 Water Street,South Norwalk,06854,41.0951821037428,-73.4325727102902,CT,US,0,3,
3067,1,"Harbour Cove, Inc","Harbour Cove, Inc (Deale)",harbourcove,,,,,DE19D938-5B05-4119-ACA5-B32A7DFEC57D,www.harbourcove.com,301.261.9500,301.261.5067,3087,,1,1,1,1,1,2006-05-25 14:02:35.913,,US,0,,,"Harbour Cove, Inc",5910 Vacation Lane,P O Box 437,Deale,20751,38.783328,-76.554814,MD,US,0,3,
3068,1,"Shipp's Marine Service, Inc.","Shipp's Marine Service, Inc. (Gladewater)",shippsmarineservice,Family owned and operated since 1955.,,,,FA1C3687-B6DC-4EA8-ACDC-1D7EE6320A19,http://www.shippsmarine.com,903-845-3246,903-845-3962,3088,,1,1,1,1,1,2006-05-25 14:38:51.660,,US,0,,,"Shipp's Marine Service, Inc.",4120 E. HWY 80,,Gladewater,75647,32.5474,-94.9113,TX,US,0,3,
3069,1,Atlantis Marine,Atlantis Marine (Edmonton),atlantismarine,,,,,05CBE25C-905A-4809-A44C-9F6F440730E8,www.atlantismarine.ca,780-465-3800,780-444-2658,3089,,1,1,1,1,1,2006-05-26 09:48:25.690,,US,0,,,Atlantis Marine,17703-114th Avenue,,Edmonton,T5S 2R9,53.5631938297917,-113.625920541687,AB,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3070,1,Boat House Marine (Salmon Arm),Shipwreck Marine,boathousemarinesalmonarm,,,,,A67F9DB7-594E-4FCB-93A1-DB2CDCFC6C2D,http://www.shipwreckmarine.com,780-465-5307,780-463-9667,3090,,1,1,1,1,1,2006-05-26 09:51:47.457,,US,0,,,Shipwreck Marine,Shipwreck Marine - Edmonton,8233-50th Street,Edmonton,T6B 1E7,53.5204095248307,-113.418255470162,BC,CA,0,3,
3071,1,Shipwreck Marine,Shipwreck Marine (Sylvan Lake),shipwreckmarine,,,,,C87E5CCC-1EB8-4DA3-A768-68321685818C,www.shipwreckmarine.com,403-887-4565,403-887-4575,3091,,1,1,1,1,1,2006-05-26 10:03:01.120,,US,0,,,Shipwreck Marine,#38 Industrial Drive,,Sylvan Lake,T4S 1P4,52.3156905137401,-114.068796837659,AB,CA,0,3,
3072,1,Guilford Boat Yards,Guilford Boat Yards (Guilford),guilfordboatyards,A family owned independent marine dealer and boatyard commited to the highest standards when serving our customers. ,,,,EF998336-9AE6-43CE-B8D3-D81D2B1A3684,www.guilfordboat.com,1-203-453-5031,1-203-453-4313,3092,,1,1,1,1,1,2006-05-26 12:01:27.273,,US,0,,,Guilford Boat Yards,230 Water Street,,Guilford,06512,41.278304,-72.690194,CT,US,0,3,
3073,1,preferred power marine,preferred power marine (fairfield),preferredpowermarine,,,,,2B6DDCBA-4C97-4452-ABB0-273A0E8E946E,,513-874-3333,513-874-4723,3093,,1,1,1,1,1,2006-05-26 12:34:48.037,,US,0,,,preferred power marine,5850 dixie hwy,,fairfield,45014,39.3297,-84.516404,OH,US,0,3,
3074,1,Treasure Island Boat and Yacht Sales,Treasure Island Boat and Yacht Sales (Destin),treasureislandboatandyachtsales,,,,,0696FD04-D534-4ECB-9020-116BE4BC459D,WWW.Treasureislandmarina.net,(850) 269-1133,(850) 269-1135,3094,,1,1,1,1,1,2006-05-26 13:07:36.873,,US,0,,,Treasure Island Boat and Yacht Sales,327 Hwy 98 East,,Destin,32540,30.394119,-86.504507,FL,US,0,3,
3075,1,"Aurora Marine, Inc.","Aurora Marine, Inc. (Denver)",auroramarine,"Since 1984, Aurora Marine and Trailer  has offered the best new and used boat, motor and trailer products for sale in the Denver Metro and Rocky Mountain region of Colorado.

We carry Lund aluminum fishing boats, Four Winns and Regal fiberglass boats, Suzuki and Mercury outboard motors, Mercruiser and Volvo sterndrives, Shoreland'r and Heritage boat trailers. ",,,,182F9767-07A0-4D37-A33D-F94A94D32778,auroramarinedenver.com,303-671-6200,303-671-0143,3095,,1,1,1,1,1,2006-05-26 18:28:05.167,,US,0,,,"Aurora Marine, Inc.",2133 S. Wabash Street,,Denver,80231,39.6778,-104.889299,CO,US,0,3,
3076,1,"GOOSE CREEK MARINE, LLC","GOOSE CREEK MARINE, LLC (NEWPORT)",goosecreekmarine,"GOOSE CREEK MARINE IS A MERCURY PACKAGE DEALER. WE SELL SEA PRO, SEA BOSS AND XPRESS BOATS. WE NOT ONLY SELL BOATS AND MOTORS, WE ALSO SERVICE ENGINES AND OFFER A WIDE VARIETY OF SERVICES. INSIDE OUR DEALERSHIP, WE OFFER THE LATEST TACKLE AND FISHING GEAR AS WELL AS MARINE PARTS AND SUPPLIES.",,,,342841CB-7284-4E75-8A09-F9B94742B6A8,WWW.GOOSECREEKMARINE.COM,252-393-2779,252-393-2777,3096,,1,1,1,1,1,2006-05-28 11:19:24.137,,US,0,,,"GOOSE CREEK MARINE, LLC",4546 HWY 24,,NEWPORT,28570,34.708532,-77.002527,NC,US,0,3,
3077,1,Thunderbolt Yacht Sales inc.,Thunderbolt Yacht Sales inc. (Savannah),thunderboltyachtsales,"Thunderbolt Yacht Sales is a major yacht brokerage and new yacht sales organization located in the Thunderbolt Marine Inc. (formally Pamer Johnson's)  a full service  yacht repair and refit facility with a  marina located twelve miles up the Wilmington River in Thunderbolt, Georgia, just outside the city limits of Historic Savannah.  We are on the Intracoastal Waterway  at Marker #35 (ICW Mile #583).  ",,,,880F3190-3C6A-4D43-B16D-CAE43E349E63,www.thunderboltyachtsales.com,9123563857,9123520593,3097,,1,1,1,1,1,2006-05-30 10:39:13.080,,US,0,,,Thunderbolt Yacht Sales inc.,3126 River Drive,,Savannah,31404,32.02692,-81.049808,GA,US,0,3,
3078,1,Daves Marine INC,Daves Marine INC (Ft.Madison),davesmarine,,,,,4DBB5448-EA4F-4B87-AFC1-8980B5465224,,319-372-6402,319-372-6402,3098,,1,1,1,1,1,2006-05-31 12:56:19.600,,US,0,,,Daves Marine INC,5728 ave o,,Ft.Madison,52627,40.6243,-91.389503,IA,US,0,3,
3079,1,Basa's Marine,Basa's Marine (Bolingbrook),basasmarine,,,,,AB589DBB-03DD-47F5-A73C-BB010DE74A36,www.basasmarine.com,630.739.2272,630.739.2282,3099,,1,1,1,1,1,2006-05-31 15:14:16.223,,US,0,,,Basa's Marine,512 E. North Frontage Road,,Bolingbrook,60440,41.696469,-88.046761,IL,US,0,3,
3080,1,Dixie Marine,Dixie Marine (Miami),dixiemarine,"Dixie Marine is located in Miami, Florida where boating is a lifestyle. We are major dealers for Seacraft, Mako Marine, Sea Boss, Sea Pro, Palmetto Custom and Actioncraft and Coastline Boats. We service most outboard motor brands and have a complete outboard parts department for Yamaha, Johnson, Evinrude, Mercury and Honda Outboards.",,,,1271318F-34FB-44DC-BE27-693005741660,www.dixiemarinesales.com,305-232-2024,305-232-0217,3100,,1,1,1,1,1,2006-05-31 15:35:05.503,,US,0,,,Dixie Marine,21500 S. Dixie Hwy,,Miami,33189,25.567023,-80.381076,FL,US,0,3,
3082,1,Hayward Power Sports,Hayward Power Sports (Hayward),haywardpowersports,,,,,FAE9A3AB-342D-4311-AEEC-19B3DEB2F712,haywardpowersports.com,715-462-3674,715-462-9058,3103,,1,1,1,1,1,2006-05-31 16:46:03.260,,US,0,,,Hayward Power Sports,12305 W St Hwy 77,,Hayward,54843,46.0636768569689,-91.3105792024202,WI,US,0,3,
3083,1,Dockside Marine Technologies,Dockside Marine Technologies (Byron Center),docksidemarinetechnologies,"Dockside Marine Technologies provides a range of high-quality, mobile services to the boating community along the Eastern Shores of Lake Michigan, including Marine Electronics Installations ",,,,12C219AD-B9FF-416F-BBA5-2A58FD1F9502,www.docksidemarinetech.com,866-656-6974,616-855-4333,3104,,1,1,1,1,1,2006-05-31 18:29:16.013,,US,0,,,Dockside Marine Technologies,1784 Misty Ridge Blvd. SW,,Byron Center,49315,42.8148529820228,-85.7067914790183,MI,US,0,3,
3084,1,"BONDS MARINE SALES, INC.","BONDS MARINE SALES, INC. (DANIELSVILLE)",bondsmarinesales,BONDS MARINE WAS BUILT ON OUR SERVICE 27 YEARS AGO AND IS PROUD OF KEEPING THAT AS OUR TOP PRIORITY TODAY. OUR COMBINED KNOWLEDGE IS ONE HARD TO BEAT AND HOPE YOU WILL CONTACT US WITH ANY QUESTIONS YOU MIGHT HAVE. WE WILL LOOK FORWARD TO WORKING WITH YOU !!,,,,34E6E26C-79C8-4075-9A4A-7D2F14066117,,706-795-0951,706-795-3309,3105,,1,1,1,1,1,2006-06-01 07:46:51.540,,US,0,,,"BONDS MARINE SALES, INC.",16 BOND RD.,,DANIELSVILLE,30633,34.149355,-83.251173,GA,US,0,3,
3085,1,"BOAT WORLD OF FLORIDA, INC.","BOAT WORLD OF FLORIDA, INC. (POMPANO BEACH)",boatworldofflorida,,,,,A5C2EAB9-D619-450B-A2F7-D5F22D37ECF1,boatworldusa.com,954-781-7100,954-781-7103,3106,,1,1,1,1,1,2006-06-01 10:06:20.020,,US,0,,,"BOAT WORLD OF FLORIDA, INC.",3101 N. FEDERAL HIGHWAY,,POMPANO BEACH,33064,26.269203,-80.098397,FL,US,0,3,
3086,1,Pine Crest Marine Ctr.Inc.,Pine Crest Marine Ctr.Inc. (LEXINGTON),pinecrestmarinectr,,,,,56A568A3-F76C-4191-8BDD-0FB37D8C5D15,stevenhumphries5@aol.com,803-356-3811,803-356-0017,3107,,1,1,1,1,1,2006-06-01 14:12:13.383,,US,0,,,Pine Crest Marine Ctr.Inc.,U.S. # 1 @ I-20,,LEXINGTON,29073,33.9178793050154,-81.2444444791414,SC,US,0,3,
3087,1,Lentine Marine,Lentine Marine (Stuart),lentinemarine,,,,,2B56118E-9F18-4214-8BA6-98ED0FBEE399,www.Lentinemarine.com,772-221-3777,772-463-4490,3108,,1,1,1,1,1,2006-06-01 14:29:55.537,,US,0,,,Lentine Marine,2901 Gran Parkway & US 1,,Stuart,34997,27.1472,-80.2124,FL,US,0,3,
3088,1,Chelsea Marine Supply,Chelsea Marine Supply (Yulee),chelseamarinesupply,,,,,169DE2E5-10B1-4DBB-908C-C02535259466,chelseamarinesupply.com,904-261-8884,904-261-8845,3109,,1,1,1,1,1,2006-06-01 14:32:02.790,,US,0,,,Chelsea Marine Supply,96114 Nassau Center Court,,Yulee,32034,30.624512,-81.539928,FL,US,0,3,
3092,1,M&M Watersports (Springville),"M&M Watersports / BoardCo, Inc",mmwatersportsspringville,,,,,1FF50C2A-72F9-482E-9135-3B965E84702F,http://www.boardco.com,801-491-3710,801-491-3711,3114,,1,1,1,1,1,2006-06-02 09:16:10.160,,US,0,,,"M&M Watersports / BoardCo, Inc",1015 North 2000 West,,Springville,84107,40.183859,-111.647099,UT,US,0,3,
3093,1,HOMOSASSA MARINE,HOMOSASSA MARINE (HOMOSASSA),homosassamarine,,,,,9605ECD4-1739-4831-B802-0B0CA6C04854,HOMOSASSAMARINE@MINDSPRING.COM,352-628-2991,352-628-3205,3115,,1,1,1,1,1,2006-06-02 10:34:31.480,,US,0,,,HOMOSASSA MARINE,3538 S. SUNCOAST BLVD.,,HOMOSASSA,34448,28.810342,-82.576599,FL,US,0,3,
3094,1,FLORIDA MARINA AND BOAT SALES,FLORIDA MARINA AND BOAT SALES (PASADENA),floridamarinaandboatsales,,,,,8619A000-44A0-4BB3-897E-C50FDAC2A6A1,FLOBOATSALES.COM,410-255-4365,410-360-8480,3117,,1,1,1,1,1,2006-06-02 17:24:13.433,,US,0,,,FLORIDA MARINA AND BOAT SALES,2904 MOUNTAIN RD,,PASADENA,21122,39.127185,-76.539344,MD,US,0,3,
3095,1,"JAG Marine Sales, llc","JAG Marine Sales, llc (Brookfield)",jagmarinesales,,,,,33F3506F-8378-475F-AFFF-B66B7D48A078,,203-733-5046,860-354-1568,3118,,1,1,1,1,1,2006-06-03 11:08:49.733,,US,0,,,"JAG Marine Sales, llc",12 Old Route 7,,Brookfield,1735,41.475107,-73.408961,CT,US,0,3,
3096,1,Anchors Aweigh Boat Sales,Anchors Aweigh Boat Sales (Lakeland),anchorsaweighboatsales,,,,,F10672A0-FAA8-4B0D-8F05-3CAA7638E221,AnchorsAweighBoats.com,651-436-1566,651-436-1507,3119,,1,1,1,1,1,2006-06-03 11:22:23.230,,US,0,,,Anchors Aweigh Boat Sales,44 St. Croix Trail S.,,Lakeland,55043,44.948486,-92.770942,MN,US,0,3,
3097,1,Cerino' Marine,Cerino' Marine (Clinton),cerinomarine,We are a full service Marina with ship store.  We are located on the Hammonasett River with a direct outlet to Long Island Sound and a dealer for both Regal luxury performance boats 19 feet to 50 feet and Sugar Sand Jet Boats with inside rack storage and outside slips.  Our facility also is a gated community with heated swimming pool and club house.  Winter land storage is available.,,,,B93948FE-F4D0-44A4-B4F5-525A2CC6557E,cerinosmarine.com,860-669-7716,860-669-7256,3121,,1,1,1,1,1,2006-06-05 12:38:08.497,,US,0,,,Cerino' Marine,70 Riverside Drive,,Clinton,06413,41.268739,-72.535448,CT,US,0,3,
3098,1,Guy Brothers Marine Inc.,Guy Brothers Marine Inc. (Clements ),guybrothersmarine,,,,,74E897E8-2E47-44B6-A3DC-0E62C5513DFD,www.tqci.net/~guybros,301-475-9774,301-475-7010,3122,,1,1,1,1,1,2006-06-05 14:10:35.910,,US,0,,,Guy Brothers Marine Inc.,23470 Budds Creek Rd,P.O.Box 220,Clements ,20624,38.323225,-76.716566,MD,US,0,3,
3099,1,Moccasin Point Marine,Moccasin Point Marine (Tower),moccasinpointmarine,Moccasin Point Marine is centrally located on Lake Vermilion.  We service all makes and models.  We also have indoor and outdoor storage services.,,,,1CD9431B-F270-4B58-B1B6-64D637F85AEC,www.moccasinpoint.com,218-753-3319,218-753-4005,3123,,1,1,1,1,1,2006-06-05 15:34:47.227,,US,0,,,Moccasin Point Marine,4650 Moccasin Point Rd,,Tower,55790,47.888355,-92.385136,MN,US,0,3,
3100,1,"KAYLOR'S MARINE SERVICE, INC.","KAYLOR'S MARINE SERVICE, INC. (RICHMOND)",kaylorsmarineservice,,,,,E86628CA-41EC-43C9-9AA1-FF274D7099D0,www.kaylorsmarine.com,859-986-0146,859-985-1987,3124,,1,1,1,1,1,2006-06-05 19:00:32.073,,US,0,,,"KAYLOR'S MARINE SERVICE, INC.",3685 BEREA RD.,,RICHMOND,40475,37.664734,-84.266018,KY,US,0,3,
3101,1,"Aquanuts, Inc.","Aquanuts, Inc. (Big Water)",aquanuts,,,,,FB0E2BA0-4A74-448C-B889-9E653F87440F,,(435) 675-9161,(435) 675-9164,3125,,1,1,1,1,1,2006-06-05 21:08:10.047,,US,0,,,"Aquanuts, Inc.",165 Arlington,PO Box 410041,Big Water,84741,37.0793587208555,-111.664508778112,UT,US,0,3,
3102,1,"Jim's Marine, Inc.","Jim's Marine, Inc. (Galena)",jimsmarine,,,,,590F5677-7F7B-4C68-B9F2-9B0D10D0C13A,www.jims-marine.com,410 648 5106,410 648 6931,3126,,1,1,1,1,1,2006-06-06 08:36:36.943,,US,0,,,"Jim's Marine, Inc.",102 E. Cross St.,,Galena,21635,39.341066,-75.874499,MD,US,0,3,
3102,1,"Jim's Marine, Inc.","Jim's Marine, Inc. (Galena)",jimsmarine,,,,,590F5677-7F7B-4C68-B9F2-9B0D10D0C13A,www.jims-marine.com,410 648 5106,410 648 6931,3126,,1,1,1,1,1,2006-06-06 08:36:36.943,,US,0,,,"Jim's Marine, Inc.",102 E. Cross St.,,Galena,21635,39.341066,-75.874499,MD,US,0,3,
3103,1,Skippers Boatique,Skippers Boatique (Cadiz),skippersboatique,,,,,8D392A11-599A-4576-8696-96A1D89F1560,skippersboatique.com,270-924-9881,,3127,,1,1,1,1,1,2006-06-06 09:14:20.507,,US,0,,,Skippers Boatique,141 Canton Lane,,Cadiz,42211,36.7981,-87.9646,KY,US,0,3,
3104,1,Bassett Boat Company,Bassett Boat Company (Springfield),bassettboatcompany,,,,,260BDA76-BE71-463D-ADC5-C7C5BEA3BDDB,www.bassettboat.com,860-399-5581,860-399-2530,3128,,1,1,1,1,1,2006-06-06 09:21:12.477,,US,0,,,Bassett Boat Company,121 West Street,,Springfield,01104,42.110459,-72.61139,MA,US,0,3,
3105,1,Port Harbor Marine,Port Harbor Marine (South Portland),portharbormarine,,,,,99049180-FB5D-4CA1-B301-0397C3C3E92E,http://www.portharbormarine.com,207-767-3254,207-767-5940,3131,,1,1,1,1,1,2006-06-07 10:48:36.033,,US,0,,,Port Harbor Marine,1 Spring Point Drive,,South Portland,04106,43.6475,-70.232599,ME,US,1,3,
3105,1,Port Harbor Marine,Port Harbor Marine (South Portland),portharbormarine,,,,,99049180-FB5D-4CA1-B301-0397C3C3E92E,http://www.portharbormarine.com,207-767-3254,207-767-5940,3131,,1,1,1,1,1,2006-06-07 10:48:36.033,,US,0,,,Port Harbor Marine,1 Spring Point Drive,,South Portland,04106,43.6475,-70.232599,ME,US,0,3,
3105,1,Port Harbor Marine,Port Harbor Marine (South Portland),portharbormarine,,,,,99049180-FB5D-4CA1-B301-0397C3C3E92E,http://www.portharbormarine.com,207-767-3254,207-767-5940,3131,,1,1,1,1,1,2006-06-07 10:48:36.033,,US,0,,,Port Harbor Marine,1 Spring Point Drive,,South Portland,04106,43.6475,-70.232599,ME,US,0,3,
3105,1,Port Harbor Marine,Port Harbor Marine (South Portland),portharbormarine,,,,,99049180-FB5D-4CA1-B301-0397C3C3E92E,http://www.portharbormarine.com,207-767-3254,207-767-5940,3131,,1,1,1,1,1,2006-06-07 10:48:36.033,,US,0,,,Port Harbor Marine,1 Spring Point Drive,,South Portland,04106,43.6475,-70.232599,ME,US,0,3,
